EventID,Timestamp,Source,Message
4625,2026-09-21 07:47:14,SERVER01,Account Name: manager1 | Source Network Address: 192.168.77.58 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 17:49:46,DC1,Account Name: alice.williams | Source Network Address: 192.168.92.203 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 14:17:54,SERVER01,Account Name: john.doe | Source Network Address: 192.168.72.75 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 03:49:36,SERVER01,Account Name: john.doe | Source Network Address: 192.168.242.195 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 07:55:09,DC1,Account Name: service_account | Source Network Address: 192.168.85.157 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 16:41:37,WORKSTATION02,Account Name: root | Source Network Address: 192.168.77.247 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 07:17:45,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.120.48 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 18:52:32,DC3,Account Name: admin | Source Network Address: 192.168.255.247 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-22 02:39:41,WORKSTATION02,Account Name: bob.johnson | Source Network Address: 192.168.58.135 | Successful Logon | Logon Type: 3
4625,2026-09-21 07:42:24,WORKSTATION01,Account Name: manager1 | Source Network Address: 192.168.133.33 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 15:58:38,SERVER02,Account Name: service_account | Source Network Address: 192.168.32.214 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 03:48:13,DC1,Account Name: service_account | Source Network Address: 192.168.47.159 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 04:06:30,SERVER02,Account Name: backup_user | Source Network Address: 192.168.14.119 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 00:45:38,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.68.7 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 15:52:21,SERVER02,Account Name: jane.smith | Source Network Address: 192.168.35.52 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 03:17:52,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.161.61 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 10:13:24,SERVER01,Account Name: bob.johnson | Source Network Address: 192.168.138.196 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-22 11:41:59,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.74.25 | Successful Logon | Logon Type: 3
4625,2026-09-20 23:06:36,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.121.83 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 05:53:52,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.190.137 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 07:56:15,DC3,Account Name: john.doe | Source Network Address: 192.168.171.47 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 03:10:18,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.175.4 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-21 17:12:31,DC3,Account Name: test_user | Source Network Address: 192.168.238.141 | Successful Logon | Logon Type: 3
4624,2026-09-22 14:39:43,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.116.63 | Successful Logon | Logon Type: 3
4624,2026-09-22 12:01:11,WORKSTATION02,Account Name: backup_user | Source Network Address: 192.168.100.61 | Successful Logon | Logon Type: 3
4625,2026-09-22 17:49:17,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.84.185 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-21 04:31:54,SERVER01,Account Name: admin | Source Network Address: 192.168.124.17 | Successful Logon | Logon Type: 3
4625,2026-09-21 14:49:50,DC3,Account Name: admin | Source Network Address: 192.168.237.187 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 14:50:26,DC3,Account Name: carlos.lopez | Source Network Address: 192.168.217.183 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 23:11:02,DC3,Account Name: john.doe | Source Network Address: 192.168.248.136 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 03:55:13,DC2,Account Name: bob.johnson | Source Network Address: 192.168.104.118 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 07:45:42,EXCHANGE01,Account Name: backup_user | Source Network Address: 192.168.80.106 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 03:25:42,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.225.221 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 04:51:31,DC1,Account Name: backup_user | Source Network Address: 192.168.202.185 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-22 01:55:44,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.115.21 | Successful Logon | Logon Type: 3
4625,2026-09-21 20:18:08,DC3,Account Name: carlos.lopez | Source Network Address: 192.168.191.214 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 16:55:21,DC2,Account Name: service_account | Source Network Address: 192.168.117.251 | Reason: Password Expired | Logon Type: 3
4624,2026-09-21 22:12:49,EXCHANGE01,Account Name: test_user | Source Network Address: 192.168.150.124 | Successful Logon | Logon Type: 3
4625,2026-09-22 01:10:11,DC2,Account Name: jane.smith | Source Network Address: 192.168.155.156 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 12:33:18,DC1,Account Name: service_account | Source Network Address: 192.168.97.40 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 00:40:27,DC2,Account Name: admin | Source Network Address: 192.168.214.241 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 00:55:33,WORKSTATION01,Account Name: manager1 | Source Network Address: 192.168.157.58 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 18:41:16,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.4.5 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 21:32:24,SERVER02,Account Name: john.doe | Source Network Address: 192.168.186.60 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 23:53:27,DC1,Account Name: service_account | Source Network Address: 192.168.151.203 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-22 10:31:27,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.16.139 | Successful Logon | Logon Type: 3
4625,2026-09-20 22:26:41,SERVER01,Account Name: service_account | Source Network Address: 192.168.4.186 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 01:28:55,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.222.96 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 11:08:36,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.46.131 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 17:49:59,SERVER02,Account Name: root | Source Network Address: 192.168.249.71 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 07:08:56,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.75.156 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 11:13:37,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.126.250 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 13:18:29,SERVER01,Account Name: service_account | Source Network Address: 192.168.73.152 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 09:07:45,SERVER02,Account Name: service_account | Source Network Address: 192.168.119.40 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 18:05:02,SERVER02,Account Name: john.doe | Source Network Address: 192.168.71.184 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 07:40:10,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.96.250 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 20:25:16,DC2,Account Name: admin | Source Network Address: 192.168.55.106 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 11:42:30,DC1,Account Name: admin | Source Network Address: 192.168.132.234 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 00:18:23,SERVER01,Account Name: service_account | Source Network Address: 192.168.231.51 | Reason: Password Expired | Logon Type: 3
4624,2026-09-21 18:55:14,DC2,Account Name: dba_user | Source Network Address: 192.168.115.79 | Successful Logon | Logon Type: 3
4625,2026-09-21 18:15:35,DC2,Account Name: manager1 | Source Network Address: 192.168.72.86 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 10:17:05,SERVER01,Account Name: service_account | Source Network Address: 192.168.237.178 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 08:18:09,SERVER01,Account Name: backup_user | Source Network Address: 192.168.173.48 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 10:23:16,DC3,Account Name: john.doe | Source Network Address: 192.168.52.218 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-22 03:55:48,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.89.179 | Successful Logon | Logon Type: 3
4625,2026-09-21 02:16:19,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.71.183 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 07:37:43,EXCHANGE01,Account Name: manager1 | Source Network Address: 192.168.155.17 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 14:46:21,SERVER02,Account Name: admin | Source Network Address: 192.168.247.94 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 19:02:59,DC1,Account Name: admin | Source Network Address: 192.168.137.31 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 16:16:08,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.240.23 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 01:18:02,DC1,Account Name: john.doe | Source Network Address: 192.168.21.17 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 13:29:39,SERVER01,Account Name: admin | Source Network Address: 192.168.95.192 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 19:15:47,DC3,Account Name: admin | Source Network Address: 192.168.28.128 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 06:43:58,DC1,Account Name: carlos.lopez | Source Network Address: 192.168.118.184 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 16:43:35,DC3,Account Name: service_account | Source Network Address: 192.168.228.105 | Successful Logon | Logon Type: 3
4624,2026-09-22 11:15:46,WORKSTATION01,Account Name: backup_user | Source Network Address: 192.168.162.79 | Successful Logon | Logon Type: 3
4625,2026-09-22 03:54:57,SERVER02,Account Name: backup_user | Source Network Address: 192.168.14.166 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 06:14:37,DC1,Account Name: john.doe | Source Network Address: 192.168.164.212 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 09:20:34,DC3,Account Name: admin | Source Network Address: 192.168.175.223 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 04:21:29,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.130.27 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 23:21:59,DC2,Account Name: alice.williams | Source Network Address: 192.168.95.50 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 13:12:17,DC2,Account Name: service_account | Source Network Address: 192.168.235.176 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 16:19:27,DC2,Account Name: john.doe | Source Network Address: 192.168.94.177 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 05:02:24,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.111.42 | Reason: Password Expired | Logon Type: 3
4624,2026-09-21 00:08:45,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.155.125 | Successful Logon | Logon Type: 3
4625,2026-09-21 16:31:30,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.128.91 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 05:57:19,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.30.146 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 11:29:08,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.7.239 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 20:43:46,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.52.105 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 11:31:07,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.68.152 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 01:13:37,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.231.201 | Successful Logon | Logon Type: 3
4625,2026-09-21 16:33:26,DC2,Account Name: john.doe | Source Network Address: 192.168.166.119 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 04:43:22,WORKSTATION02,Account Name: dba_user | Source Network Address: 192.168.53.246 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 12:25:54,DC1,Account Name: admin | Source Network Address: 192.168.191.238 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-20 20:04:32,DC2,Account Name: service_account | Source Network Address: 192.168.167.162 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 12:41:18,DC2,Account Name: jane.smith | Source Network Address: 192.168.65.144 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 05:16:41,SERVER01,Account Name: service_account | Source Network Address: 192.168.242.108 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 23:02:06,DC2,Account Name: dba_user | Source Network Address: 192.168.3.2 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 15:39:01,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.104.2 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 01:27:49,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.137.121 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 00:41:04,SERVER01,Account Name: root | Source Network Address: 192.168.61.67 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 07:49:08,SERVER01,Account Name: admin | Source Network Address: 192.168.120.13 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 22:47:17,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.174.239 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 11:41:01,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.31.75 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 07:08:19,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.39.17 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 19:33:06,DC1,Account Name: john.doe | Source Network Address: 192.168.182.17 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 09:14:34,DC3,Account Name: service_account | Source Network Address: 192.168.191.101 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 05:30:08,EXCHANGE01,Account Name: dba_user | Source Network Address: 192.168.105.224 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 08:56:33,SERVER02,Account Name: john.doe | Source Network Address: 192.168.207.207 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 00:33:06,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.137.59 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 18:48:32,SERVER02,Account Name: carlos.lopez | Source Network Address: 192.168.215.32 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-22 14:50:27,DC1,Account Name: admin | Source Network Address: 192.168.119.36 | Successful Logon | Logon Type: 3
4625,2026-09-21 13:58:45,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.70.254 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 00:27:38,DC3,Account Name: service_account | Source Network Address: 192.168.140.143 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 23:38:09,DC2,Account Name: service_account | Source Network Address: 192.168.48.22 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 15:34:01,WORKSTATION01,Account Name: backup_user | Source Network Address: 192.168.68.80 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 07:38:41,WORKSTATION01,Account Name: root | Source Network Address: 192.168.33.35 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 00:22:52,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.146.136 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 22:41:31,SERVER02,Account Name: admin | Source Network Address: 192.168.243.225 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-22 15:18:38,WORKSTATION01,Account Name: backup_user | Source Network Address: 192.168.128.182 | Successful Logon | Logon Type: 3
4625,2026-09-22 00:48:55,DC2,Account Name: service_account | Source Network Address: 192.168.77.105 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 10:42:13,WORKSTATION01,Account Name: alice.williams | Source Network Address: 192.168.35.122 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 09:14:21,SERVER01,Account Name: backup_user | Source Network Address: 192.168.28.3 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 04:17:00,DC1,Account Name: admin | Source Network Address: 192.168.36.149 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 17:38:59,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.87.173 | Successful Logon | Logon Type: 3
4625,2026-09-22 01:16:04,DC2,Account Name: jane.smith | Source Network Address: 192.168.210.211 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 03:29:03,SERVER01,Account Name: john.doe | Source Network Address: 192.168.174.86 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 16:59:00,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.160.70 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 20:48:47,WORKSTATION02,Account Name: dba_user | Source Network Address: 192.168.216.152 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 17:07:36,DC3,Account Name: john.doe | Source Network Address: 192.168.13.37 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 20:40:18,DC3,Account Name: john.doe | Source Network Address: 192.168.19.185 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 02:02:45,DC2,Account Name: john.doe | Source Network Address: 192.168.71.162 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-21 21:38:13,DC3,Account Name: service_account | Source Network Address: 192.168.164.45 | Successful Logon | Logon Type: 3
4624,2026-09-21 07:30:59,EXCHANGE01,Account Name: backup_user | Source Network Address: 192.168.222.120 | Successful Logon | Logon Type: 3
4625,2026-09-21 22:38:35,SERVER01,Account Name: john.doe | Source Network Address: 192.168.175.180 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 02:11:23,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.74.20 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 08:46:38,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.7.220 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 07:16:13,WORKSTATION01,Account Name: manager1 | Source Network Address: 192.168.199.101 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 11:54:12,DC3,Account Name: service_account | Source Network Address: 192.168.97.162 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 02:38:25,DC3,Account Name: john.doe | Source Network Address: 192.168.220.31 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 02:44:37,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.212.180 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 00:40:01,SERVER02,Account Name: jane.smith | Source Network Address: 192.168.233.4 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 17:52:30,DC1,Account Name: john.doe | Source Network Address: 192.168.123.150 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-22 14:09:45,DC1,Account Name: admin | Source Network Address: 192.168.220.45 | Successful Logon | Logon Type: 3
4624,2026-09-22 14:03:02,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.100.211 | Successful Logon | Logon Type: 3
4625,2026-09-21 11:03:08,DC3,Account Name: jane.smith | Source Network Address: 192.168.130.130 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 03:09:10,DC1,Account Name: bob.johnson | Source Network Address: 192.168.55.11 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 00:38:41,WORKSTATION02,Account Name: alice.williams | Source Network Address: 192.168.159.12 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 13:11:19,SERVER02,Account Name: admin | Source Network Address: 192.168.120.94 | Successful Logon | Logon Type: 3
4625,2026-09-20 21:45:03,DC3,Account Name: test_user | Source Network Address: 192.168.206.31 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 13:32:21,DC2,Account Name: admin | Source Network Address: 192.168.150.67 | Reason: Password Expired | Logon Type: 3
4625,2026-09-20 20:24:12,SERVER01,Account Name: backup_user | Source Network Address: 192.168.109.74 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 21:59:29,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.168.176 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 08:56:28,DC2,Account Name: admin | Source Network Address: 192.168.154.164 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 22:53:39,EXCHANGE01,Account Name: dba_user | Source Network Address: 192.168.66.98 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 13:19:28,SERVER02,Account Name: alice.williams | Source Network Address: 192.168.213.112 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 11:46:26,SERVER02,Account Name: manager1 | Source Network Address: 192.168.227.146 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 02:11:29,DC2,Account Name: john.doe | Source Network Address: 192.168.208.13 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 00:30:58,DC2,Account Name: admin | Source Network Address: 192.168.248.38 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 09:28:04,DC1,Account Name: service_account | Source Network Address: 192.168.213.57 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 06:33:54,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.3.175 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 18:02:05,DC1,Account Name: john.doe | Source Network Address: 192.168.125.127 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 11:36:02,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.76.46 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 06:47:49,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.75.164 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 00:18:55,EXCHANGE01,Account Name: backup_user | Source Network Address: 192.168.62.161 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 02:33:31,SERVER01,Account Name: admin | Source Network Address: 192.168.44.122 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 08:27:28,SERVER02,Account Name: service_account | Source Network Address: 192.168.182.204 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 17:03:13,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.202.77 | Successful Logon | Logon Type: 3
4625,2026-09-21 00:31:34,DC2,Account Name: john.doe | Source Network Address: 192.168.59.131 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-22 12:41:34,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.237.123 | Successful Logon | Logon Type: 3
4625,2026-09-21 14:00:07,WORKSTATION01,Account Name: carlos.lopez | Source Network Address: 192.168.222.116 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 23:34:54,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.145.246 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 07:58:10,DC2,Account Name: admin | Source Network Address: 192.168.50.183 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 17:09:43,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.170.63 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 19:36:59,WORKSTATION01,Account Name: backup_user | Source Network Address: 192.168.113.92 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 04:36:08,DC1,Account Name: admin | Source Network Address: 192.168.212.4 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 04:58:42,DC1,Account Name: admin | Source Network Address: 192.168.148.75 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 02:46:53,SERVER02,Account Name: test_user | Source Network Address: 192.168.23.61 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 01:37:51,SERVER02,Account Name: admin | Source Network Address: 192.168.101.229 | Successful Logon | Logon Type: 3
4624,2026-09-22 03:21:37,SERVER02,Account Name: service_account | Source Network Address: 192.168.46.20 | Successful Logon | Logon Type: 3
4625,2026-09-21 00:10:08,DC2,Account Name: admin | Source Network Address: 192.168.59.162 | Reason: Password Expired | Logon Type: 3
4624,2026-09-21 18:46:53,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.144.55 | Successful Logon | Logon Type: 3
4625,2026-09-22 01:09:35,DC1,Account Name: admin | Source Network Address: 192.168.25.215 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 09:47:33,DC1,Account Name: admin | Source Network Address: 192.168.75.210 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 03:04:18,SERVER01,Account Name: bob.johnson | Source Network Address: 192.168.136.194 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 18:08:59,SERVER02,Account Name: admin | Source Network Address: 192.168.139.237 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 10:58:39,SERVER02,Account Name: test_user | Source Network Address: 192.168.168.67 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 04:58:21,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.202.224 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 06:15:43,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.126.62 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 05:41:26,DC1,Account Name: john.doe | Source Network Address: 192.168.191.85 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 02:12:47,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.63.226 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 11:05:32,DC3,Account Name: service_account | Source Network Address: 192.168.141.13 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 00:21:51,WORKSTATION01,Account Name: root | Source Network Address: 192.168.180.219 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 07:26:16,DC1,Account Name: service_account | Source Network Address: 192.168.151.97 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 15:40:11,DC2,Account Name: manager1 | Source Network Address: 192.168.83.244 | Successful Logon | Logon Type: 3
4625,2026-09-21 00:26:11,SERVER02,Account Name: john.doe | Source Network Address: 192.168.52.31 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 12:18:50,DC3,Account Name: jane.smith | Source Network Address: 192.168.230.21 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 08:19:48,DC2,Account Name: carlos.lopez | Source Network Address: 192.168.19.61 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 00:46:19,DC2,Account Name: admin | Source Network Address: 192.168.54.77 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 02:55:52,WORKSTATION01,Account Name: test_user | Source Network Address: 192.168.107.156 | Successful Logon | Logon Type: 3
4625,2026-09-21 01:56:15,SERVER02,Account Name: root | Source Network Address: 192.168.129.79 | Reason: Incorrect Password | Logon Type: 3
